,year,month,uf_acronym,type,number_of_consumers,consumption
762,2006,5,TO,total,,78843.87
763,2006,5,MA,total,,817066.35
764,2006,5,PI,total,,127217.0
765,2006,5,CE,total,,558304.35
766,2006,5,RN,total,,296685.57
767,2006,5,PB,total,,273337.55
768,2006,5,PE,total,,730604.22
769,2006,5,AL,total,,258974.26
770,2006,5,SE,total,,222264.52
771,2006,5,BA,total,,1509377.73
772,2006,5,MG,total,,3740285.17
773,2006,5,ES,total,,661887.01
774,2006,5,RJ,total,,2646725.1
775,2006,5,SP,total,,8836937.24
776,2006,5,PR,total,,1733138.79
777,2006,5,SC,total,,1242691.55
778,2006,5,RS,total,,1831310.66
779,2006,5,MS,total,,266609.66
780,2006,5,MT,total,,338953.43
781,2006,5,GO,total,,712578.91
782,2006,5,DF,total,,366130.3
783,2006,6,RO,total,,119680.0
784,2006,6,AC,total,,38734.46
785,2006,6,AM,total,,322463.08
786,2006,6,RR,total,,30675.93
787,2006,6,PA,total,,1121515.79
788,2006,6,AP,total,,49104.0
789,2006,6,TO,total,,79746.77
790,2006,6,MA,total,,827200.64
791,2006,6,PI,total,,133976.0
792,2006,6,CE,total,,561211.95
793,2006,6,RN,total,,304075.61
794,2006,6,PB,total,,270753.85
795,2006,6,PE,total,,697088.28
796,2006,6,AL,total,,275229.16
797,2006,6,SE,total,,217248.84
798,2006,6,BA,total,,1482737.73
799,2006,6,MG,total,,3848372.18
800,2006,6,ES,total,,652583.13
801,2006,6,RJ,total,,2480632.29
802,2006,6,SP,total,,8988295.41
803,2006,6,PR,total,,1749989.42
804,2006,6,SC,total,,1290829.86
805,2006,6,RS,total,,1838966.49
806,2006,6,MS,total,,260415.08
807,2006,6,MT,total,,353588.12
808,2006,6,GO,total,,729131.21
809,2006,6,DF,total,,344552.32
810,2006,7,RO,total,,131681.0
811,2006,7,AC,total,,43788.34
812,2006,7,AM,total,,330310.03
813,2006,7,RR,total,,28797.64
814,2006,7,PA,total,,1148233.9
815,2006,7,AP,total,,50442.0
816,2006,7,TO,total,,79676.34
817,2006,7,MA,total,,851831.53
818,2006,7,PI,total,,141395.0
819,2006,7,CE,total,,551525.96
820,2006,7,RN,total,,299123.36
821,2006,7,PB,total,,257342.41
822,2006,7,PE,total,,697130.67
823,2006,7,AL,total,,271425.04
824,2006,7,SE,total,,210868.11
825,2006,7,BA,total,,1479518.06
826,2006,7,MG,total,,3777480.82
827,2006,7,ES,total,,642793.5
828,2006,7,RJ,total,,2647172.01
829,2006,7,SP,total,,8914260.19
830,2006,7,PR,total,,1739522.18
831,2006,7,SC,total,,1290985.97
832,2006,7,RS,total,,1816864.95
833,2006,7,MS,total,,265042.96
834,2006,7,MT,total,,369394.95
835,2006,7,GO,total,,735545.97
836,2006,7,DF,total,,341656.34
837,2006,8,RO,total,,129918.0
838,2006,8,AC,total,,41193.18
839,2006,8,AM,total,,339054.1
840,2006,8,RR,total,,29695.45
841,2006,8,PA,total,,1172641.38
842,2006,8,AP,total,,52283.0
843,2006,8,TO,total,,87157.77
844,2006,8,MA,total,,883056.03
845,2006,8,PI,total,,138587.0
846,2006,8,CE,total,,580901.93
847,2006,8,RN,total,,315092.28
848,2006,8,PB,total,,270998.48
849,2006,8,PE,total,,690133.03
850,2006,8,AL,total,,295097.75
851,2006,8,SE,total,,221196.36
852,2006,8,BA,total,,1544336.77
853,2006,8,MG,total,,3858993.89
854,2006,8,ES,total,,689823.62
855,2006,8,RJ,total,,2648540.61
856,2006,8,SP,total,,9154711.66
857,2006,8,PR,total,,1805138.02
858,2006,8,SC,total,,1302916.39
859,2006,8,RS,total,,1849906.6
860,2006,8,MS,total,,276585.49
861,2006,8,MT,total,,383804.44
862,2006,8,GO,total,,772086.03
863,2006,8,DF,total,,352386.8
864,2006,9,RO,total,,139183.0
865,2006,9,AC,total,,45486.08
866,2006,9,AM,total,,359009.08
867,2006,9,RR,total,,33964.77
868,2006,9,PA,total,,1164266.66
869,2006,9,AP,total,,55491.0
870,2006,9,TO,total,,88913.87
871,2006,9,MA,total,,870436.96
872,2006,9,PI,total,,148516.0
873,2006,9,CE,total,,594826.75
874,2006,9,RN,total,,313561.7
875,2006,9,PB,total,,269280.67
876,2006,9,PE,total,,701300.15
877,2006,9,AL,total,,291495.49
878,2006,9,SE,total,,220819.51
879,2006,9,BA,total,,1540715.84
880,2006,9,MG,total,,3944751.62
881,2006,9,ES,total,,672782.28
882,2006,9,RJ,total,,2561062.84
883,2006,9,SP,total,,9255669.44
884,2006,9,PR,total,,1750717.47
885,2006,9,SC,total,,1303078.33
886,2006,9,RS,total,,1787706.63
887,2006,9,MS,total,,272468.519
888,2006,9,MT,total,,392503.68
889,2006,9,GO,total,,754545.92
890,2006,9,DF,total,,384076.28
891,2006,10,RO,total,,137709.0
892,2006,10,AC,total,,44970.4
893,2006,10,AM,total,,346915.24
894,2006,10,RR,total,,34886.94
895,2006,10,PA,total,,1194717.51
896,2006,10,AP,total,,54285.0
897,2006,10,TO,total,,86475.32
898,2006,10,MA,total,,899816.34
899,2006,10,PI,total,,147079.0
900,2006,10,CE,total,,621035.8
901,2006,10,RN,total,,334813.77
902,2006,10,PB,total,,281007.99
903,2006,10,PE,total,,755412.28
904,2006,10,AL,total,,311416.97
905,2006,10,SE,total,,221416.57
906,2006,10,BA,total,,1569502.21
907,2006,10,MG,total,,3829095.29
908,2006,10,ES,total,,669620.48
909,2006,10,RJ,total,,2675694.11
910,2006,10,SP,total,,9278987.86
911,2006,10,PR,total,,1771832.32
912,2006,10,SC,total,,1286742.86
913,2006,10,RS,total,,1793809.32
914,2006,10,MS,total,,282904.97
915,2006,10,MT,total,,386879.46
916,2006,10,GO,total,,758927.23
917,2006,10,DF,total,,367571.08
918,2006,11,RO,total,,131735.0
919,2006,11,AC,total,,46118.96
920,2006,11,AM,total,,355092.82
921,2006,11,RR,total,,35116.31
922,2006,11,PA,total,,1166822.07
923,2006,11,AP,total,,53135.0
924,2006,11,TO,total,,83553.45
925,2006,11,MA,total,,871288.47
926,2006,11,PI,total,,151388.0
927,2006,11,CE,total,,624502.98
928,2006,11,RN,total,,335094.53
929,2006,11,PB,total,,292429.26
930,2006,11,PE,total,,759765.68
931,2006,11,AL,total,,318256.0
932,2006,11,SE,total,,229038.37
933,2006,11,BA,total,,1550968.17
934,2006,11,MG,total,,3958582.65
935,2006,11,ES,total,,669217.22
936,2006,11,RJ,total,,2751918.81
937,2006,11,SP,total,,9342904.8
938,2006,11,PR,total,,1837187.36
939,2006,11,SC,total,,1346842.38
940,2006,11,RS,total,,1859919.52
941,2006,11,MS,total,,295569.04
942,2006,11,MT,total,,384119.96
943,2006,11,GO,total,,701107.65
944,2006,11,DF,total,,379446.9
945,2006,12,RO,total,,134813.0
946,2006,12,AC,total,,46769.92
947,2006,12,AM,total,,336693.14
948,2006,12,RR,total,,33793.41
949,2006,12,PA,total,,1177378.28
950,2006,12,AP,total,,53698.0
951,2006,12,TO,total,,81224.19
952,2006,12,MA,total,,897669.26
953,2006,12,PI,total,,147496.0
954,2006,12,CE,total,,606952.02
955,2006,12,RN,total,,330992.98
956,2006,12,PB,total,,285813.67
957,2006,12,PE,total,,786701.11
958,2006,12,AL,total,,317105.16
959,2006,12,SE,total,,235173.77
960,2006,12,BA,total,,1514805.54
961,2006,12,MG,total,,3773494.51
962,2006,12,ES,total,,667104.83
963,2006,12,RJ,total,,2839134.53
964,2006,12,SP,total,,9409914.3
965,2006,12,PR,total,,1796792.37
966,2006,12,SC,total,,1306778.58
967,2006,12,RS,total,,1971304.32
968,2006,12,MS,total,,300343.51
969,2006,12,MT,total,,372736.17
970,2006,12,GO,total,,700696.77
971,2006,12,DF,total,,368599.69
972,2007,1,RO,total,,128493.0
973,2007,1,AC,total,,42215.0
974,2007,1,AM,total,,312475.0
975,2007,1,RR,total,,35749.0
976,2007,1,PA,total,,1180334.0
977,2007,1,AP,total,,52994.0
978,2007,1,TO,total,,81448.0
979,2007,1,MA,total,,890493.0
980,2007,1,PI,total,,144519.0
981,2007,1,CE,total,,605060.0
982,2007,1,RN,total,,328903.0
983,2007,1,PB,total,,281295.0
984,2007,1,PE,total,,783429.0
985,2007,1,AL,total,,331620.0
986,2007,1,SE,total,,236684.0
987,2007,1,BA,total,,1582825.0
988,2007,1,MG,total,,4040359.0
989,2007,1,ES,total,,695639.0
990,2007,1,RJ,total,,2842070.0
991,2007,1,SP,total,,9121802.0
992,2007,1,PR,total,,1773870.0
993,2007,1,SC,total,,1362163.0
994,2007,1,RS,total,,2067396.0
995,2007,1,MS,total,,290614.0
996,2007,1,MT,total,,351185.0
997,2007,1,GO,total,,773375.0
998,2007,1,DF,total,,362695.0
999,2007,2,RO,total,,128342.0
1000,2007,2,AC,total,,45068.0
1001,2007,2,AM,total,,320268.0
1002,2007,2,RR,total,,33111.0
1003,2007,2,PA,total,,1098723.0
1004,2007,2,AP,total,,48024.0
1005,2007,2,TO,total,,79450.0
1006,2007,2,MA,total,,809315.0
1007,2007,2,PI,total,,140396.0
1008,2007,2,CE,total,,590036.0
1009,2007,2,RN,total,,322914.0
1010,2007,2,PB,total,,270344.0
1011,2007,2,PE,total,,753749.0
1012,2007,2,AL,total,,321780.0
1013,2007,2,SE,total,,226878.0
1014,2007,2,BA,total,,1447740.0
1015,2007,2,MG,total,,3981488.0
1016,2007,2,ES,total,,677737.0
1017,2007,2,RJ,total,,2747046.0
1018,2007,2,SP,total,,9209088.0
1019,2007,2,PR,total,,1824654.0
1020,2007,2,SC,total,,1437507.0
1021,2007,2,RS,total,,2089776.0
1022,2007,2,MS,total,,288539.0
1023,2007,2,MT,total,,374711.0
1024,2007,2,GO,total,,702031.0
1025,2007,2,DF,total,,355954.0
1026,2007,3,RO,total,,124676.0
1027,2007,3,AC,total,,44111.0
1028,2007,3,AM,total,,323030.0
1029,2007,3,RR,total,,35788.0
1030,2007,3,PA,total,,1164173.0
1031,2007,3,AP,total,,48586.0
1032,2007,3,TO,total,,80173.0
1033,2007,3,MA,total,,868514.0
1034,2007,3,PI,total,,124398.0
1035,2007,3,CE,total,,555759.0
1036,2007,3,RN,total,,324153.0
1037,2007,3,PB,total,,284553.0
1038,2007,3,PE,total,,785722.0
1039,2007,3,AL,total,,307461.0
1040,2007,3,SE,total,,228456.0
1041,2007,3,BA,total,,1506431.0
1042,2007,3,MG,total,,3917893.0
1043,2007,3,ES,total,,721907.0
1044,2007,3,RJ,total,,3138732.0
1045,2007,3,SP,total,,9510010.0
1046,2007,3,PR,total,,1847893.0
1047,2007,3,SC,total,,1469772.0
1048,2007,3,RS,total,,2106394.0
1049,2007,3,MS,total,,304444.0
1050,2007,3,MT,total,,403350.0
1051,2007,3,GO,total,,720266.0
1052,2007,3,DF,total,,366255.0
1053,2007,4,RO,total,,130877.0
1054,2007,4,AC,total,,43629.0
1055,2007,4,AM,total,,334719.0
1056,2007,4,RR,total,,35881.0
1057,2007,4,PA,total,,1153880.0
1058,2007,4,AP,total,,48388.0
1059,2007,4,TO,total,,85493.0
1060,2007,4,MA,total,,871738.0
1061,2007,4,PI,total,,134804.0
1062,2007,4,CE,total,,595118.0
1063,2007,4,RN,total,,328843.0
1064,2007,4,PB,total,,283947.0
1065,2007,4,PE,total,,780940.0
1066,2007,4,AL,total,,311332.0
1067,2007,4,SE,total,,237218.0
1068,2007,4,BA,total,,1574007.0
1069,2007,4,MG,total,,4158376.0
1070,2007,4,ES,total,,726746.0
1071,2007,4,RJ,total,,3048772.0
1072,2007,4,SP,total,,9827478.0
1073,2007,4,PR,total,,1901519.0
1074,2007,4,SC,total,,1447152.0
1075,2007,4,RS,total,,2055988.0
1076,2007,4,MS,total,,316217.0
1077,2007,4,MT,total,,415005.0
1078,2007,4,GO,total,,779097.0
1079,2007,4,DF,total,,403580.0
1080,2007,5,RO,total,,134470.0
1081,2007,5,AC,total,,44184.0
1082,2007,5,AM,total,,335441.0
1083,2007,5,RR,total,,35211.0
1084,2007,5,PA,total,,1202909.0
1085,2007,5,AP,total,,49688.0
1086,2007,5,TO,total,,87524.0
1087,2007,5,MA,total,,904446.0
1088,2007,5,PI,total,,138460.0
1089,2007,5,CE,total,,585007.0
1090,2007,5,RN,total,,320781.0
1091,2007,5,PB,total,,287147.0
1092,2007,5,PE,total,,789314.0
1093,2007,5,AL,total,,281633.0
1094,2007,5,SE,total,,214106.0
1095,2007,5,BA,total,,1611848.0
1096,2007,5,MG,total,,4175550.0
1097,2007,5,ES,total,,715984.0
1098,2007,5,RJ,total,,2783099.0
1099,2007,5,SP,total,,9615895.0
1100,2007,5,PR,total,,1836409.0
1101,2007,5,SC,total,,1404096.0
1102,2007,5,RS,total,,1979336.0
1103,2007,5,MS,total,,293543.0
1104,2007,5,MT,total,,399434.0
1105,2007,5,GO,total,,777485.0
1106,2007,5,DF,total,,379917.0
1107,2007,6,RO,total,,131916.0
1108,2007,6,AC,total,,41859.0
1109,2007,6,AM,total,,350911.0
1110,2007,6,RR,total,,34038.0
1111,2007,6,PA,total,,1196630.0
1112,2007,6,AP,total,,53428.0
1113,2007,6,TO,total,,90536.0
1114,2007,6,MA,total,,874990.0
1115,2007,6,PI,total,,142851.0
1116,2007,6,CE,total,,593903.0
1117,2007,6,RN,total,,319902.0
1118,2007,6,PB,total,,273878.0
1119,2007,6,PE,total,,759461.0
1120,2007,6,AL,total,,313838.0
1121,2007,6,SE,total,,218709.0
1122,2007,6,BA,total,,1582049.0
1123,2007,6,MG,total,,4134851.0
1124,2007,6,ES,total,,677187.0
1125,2007,6,RJ,total,,2548962.0
1126,2007,6,SP,total,,9529489.0
1127,2007,6,PR,total,,1817184.0
1128,2007,6,SC,total,,1380165.0
1129,2007,6,RS,total,,1917258.0
1130,2007,6,MS,total,,266893.0
1131,2007,6,MT,total,,380684.0
1132,2007,6,GO,total,,750637.0
1133,2007,6,DF,total,,384551.0
1134,2007,7,RO,total,,137448.0
1135,2007,7,AC,total,,44820.0
1136,2007,7,AM,total,,337251.0
1137,2007,7,RR,total,,31787.0
1138,2007,7,PA,total,,1220940.0
1139,2007,7,AP,total,,52467.0
1140,2007,7,TO,total,,88079.0
1141,2007,7,MA,total,,901373.0
1142,2007,7,PI,total,,141882.0
1143,2007,7,CE,total,,590897.0
1144,2007,7,RN,total,,316110.0
1145,2007,7,PB,total,,272817.0
1146,2007,7,PE,total,,745167.0
1147,2007,7,AL,total,,303033.0
1148,2007,7,SE,total,,225131.0
1149,2007,7,BA,total,,1635476.0
1150,2007,7,MG,total,,4049422.0
1151,2007,7,ES,total,,670610.0
1152,2007,7,RJ,total,,2518461.0
1153,2007,7,SP,total,,9351049.0
1154,2007,7,PR,total,,1801200.0
1155,2007,7,SC,total,,1366450.0
1156,2007,7,RS,total,,1889248.0
1157,2007,7,MS,total,,273659.0
1158,2007,7,MT,total,,405480.0
1159,2007,7,GO,total,,749426.0
1160,2007,7,DF,total,,380616.0
1161,2007,8,RO,total,,135274.0
1162,2007,8,AC,total,,44102.0
1163,2007,8,AM,total,,356199.0
1164,2007,8,RR,total,,34555.0
1165,2007,8,PA,total,,1236312.0
1166,2007,8,AP,total,,50958.0
1167,2007,8,TO,total,,93308.0
1168,2007,8,MA,total,,929030.0
1169,2007,8,PI,total,,144876.0
1170,2007,8,CE,total,,617797.0
1171,2007,8,RN,total,,323798.0
1172,2007,8,PB,total,,277560.0
1173,2007,8,PE,total,,744858.0
1174,2007,8,AL,total,,309509.0
1175,2007,8,SE,total,,231101.0
1176,2007,8,BA,total,,1634423.0
1177,2007,8,MG,total,,4171542.0
1178,2007,8,ES,total,,697445.0
1179,2007,8,RJ,total,,2604039.0
1180,2007,8,SP,total,,9497706.0
1181,2007,8,PR,total,,1866616.0
1182,2007,8,SC,total,,1393202.0
1183,2007,8,RS,total,,1934827.0
1184,2007,8,MS,total,,273494.0
1185,2007,8,MT,total,,410786.0
1186,2007,8,GO,total,,783267.0
1187,2007,8,DF,total,,384549.0
1188,2007,9,RO,total,,148596.0
1189,2007,9,AC,total,,47298.0
1190,2007,9,AM,total,,361337.0
1191,2007,9,RR,total,,35567.0
1192,2007,9,PA,total,,1219828.0
1193,2007,9,AP,total,,57185.0
1194,2007,9,TO,total,,94796.0
1195,2007,9,MA,total,,891209.0
1196,2007,9,PI,total,,154837.0
1197,2007,9,CE,total,,613243.0
1198,2007,9,RN,total,,329406.0
1199,2007,9,PB,total,,273632.0
1200,2007,9,PE,total,,733323.0
1201,2007,9,AL,total,,287191.0
1202,2007,9,SE,total,,227699.0
1203,2007,9,BA,total,,1637484.0
1204,2007,9,MG,total,,4253615.0
1205,2007,9,ES,total,,677804.0
1206,2007,9,RJ,total,,2706574.0
1207,2007,9,SP,total,,9947517.0
1208,2007,9,PR,total,,1881115.0
1209,2007,9,SC,total,,1393442.0
1210,2007,9,RS,total,,1883284.0
1211,2007,9,MS,total,,292190.0
1212,2007,9,MT,total,,428512.0
1213,2007,9,GO,total,,762023.0
1214,2007,9,DF,total,,397029.0
1215,2007,10,RO,total,,144772.0
1216,2007,10,AC,total,,49165.0
1217,2007,10,AM,total,,367171.0
1218,2007,10,RR,total,,36003.0
1219,2007,10,PA,total,,1259728.0
1220,2007,10,AP,total,,55565.0
1221,2007,10,TO,total,,94121.0
1222,2007,10,MA,total,,931758.0
1223,2007,10,PI,total,,155195.0
1224,2007,10,CE,total,,647142.0
1225,2007,10,RN,total,,338813.0
1226,2007,10,PB,total,,297417.0
1227,2007,10,PE,total,,794652.0
1228,2007,10,AL,total,,312799.0
1229,2007,10,SE,total,,240213.0
1230,2007,10,BA,total,,1723005.0
1231,2007,10,MG,total,,4221229.0
1232,2007,10,ES,total,,704127.0
1233,2007,10,RJ,total,,2697345.0
1234,2007,10,SP,total,,9865949.0
1235,2007,10,PR,total,,1933111.0
1236,2007,10,SC,total,,1393953.0
1237,2007,10,RS,total,,1913330.0
1238,2007,10,MS,total,,307795.0
1239,2007,10,MT,total,,444506.0
1240,2007,10,GO,total,,798866.0
1241,2007,10,DF,total,,408005.0
1242,2007,11,RO,total,,145373.0
1243,2007,11,AC,total,,48531.0
1244,2007,11,AM,total,,376022.0
1245,2007,11,RR,total,,39537.0
1246,2007,11,PA,total,,1238990.0
1247,2007,11,AP,total,,54117.0
1248,2007,11,TO,total,,93012.0
1249,2007,11,MA,total,,915287.0
1250,2007,11,PI,total,,167850.0
1251,2007,11,CE,total,,653447.0
1252,2007,11,RN,total,,348304.0
1253,2007,11,PB,total,,305978.0
1254,2007,11,PE,total,,806500.0
1255,2007,11,AL,total,,337471.0
1256,2007,11,SE,total,,246824.0
1257,2007,11,BA,total,,1721054.0
1258,2007,11,MG,total,,4334405.0
1259,2007,11,ES,total,,751833.0
1260,2007,11,RJ,total,,2811192.0
1261,2007,11,SP,total,,10085835.0
1262,2007,11,PR,total,,1928311.0
1263,2007,11,SC,total,,1434154.0
1264,2007,11,RS,total,,1932445.0
1265,2007,11,MS,total,,304412.0
1266,2007,11,MT,total,,409820.0
1267,2007,11,GO,total,,756981.0
1268,2007,11,DF,total,,406806.0
1269,2007,12,RO,total,,143568.0
1270,2007,12,AC,total,,46336.0
1271,2007,12,AM,total,,360832.0
1272,2007,12,RR,total,,38067.0
1273,2007,12,PA,total,,1260074.0
1274,2007,12,AP,total,,54522.0
1275,2007,12,TO,total,,87618.0
1276,2007,12,MA,total,,928795.0
1277,2007,12,PI,total,,160982.0
1278,2007,12,CE,total,,651412.0
1279,2007,12,RN,total,,352101.0
1280,2007,12,PB,total,,303794.0
1281,2007,12,PE,total,,852714.0
1282,2007,12,AL,total,,329131.0
1283,2007,12,SE,total,,248396.0
1284,2007,12,BA,total,,1719455.0
1285,2007,12,MG,total,,4191547.0
1286,2007,12,ES,total,,727315.0
1287,2007,12,RJ,total,,2804883.0
1288,2007,12,SP,total,,9897567.0
1289,2007,12,PR,total,,1919298.0
1290,2007,12,SC,total,,1397757.0
1291,2007,12,RS,total,,2016108.0
1292,2007,12,MS,total,,312955.0
1293,2007,12,MT,total,,391390.0
1294,2007,12,GO,total,,707190.0
1295,2007,12,DF,total,,401119.0
1296,2008,1,RO,total,,138465.0
1297,2008,1,AC,total,,46028.0
1298,2008,1,AM,total,,331368.0
1299,2008,1,RR,total,,35196.0
1300,2008,1,PA,total,,1195285.0
1301,2008,1,AP,total,,54293.0
1302,2008,1,TO,total,,89685.0
1303,2008,1,MA,total,,915225.27
1304,2008,1,PI,total,,156434.0
1305,2008,1,CE,total,,622812.0
1306,2008,1,RN,total,,344022.0
1307,2008,1,PB,total,,307173.0
1308,2008,1,PE,total,,808510.0
1309,2008,1,AL,total,,350434.0
1310,2008,1,SE,total,,248582.0
1311,2008,1,BA,total,,1752197.0
1312,2008,1,MG,total,,3910849.0
1313,2008,1,ES,total,,727416.0
1314,2008,1,RJ,total,,3031344.0
1315,2008,1,SP,total,,9488024.0
1316,2008,1,PR,total,,1909381.0
1317,2008,1,SC,total,,1389360.0
1318,2008,1,RS,total,,2192337.0
1319,2008,1,MS,total,,288472.0
1320,2008,1,MT,total,,374025.0
1321,2008,1,GO,total,,754671.0
1322,2008,1,DF,total,,394358.0
1323,2008,2,RO,total,,133501.0
1324,2008,2,AC,total,,45807.0
1325,2008,2,AM,total,,331440.0
1326,2008,2,RR,total,,36036.0
1327,2008,2,PA,total,,1153500.0
1328,2008,2,AP,total,,48433.0
1329,2008,2,TO,total,,87579.0
1330,2008,2,MA,total,,843993.65
1331,2008,2,PI,total,,146903.0
1332,2008,2,CE,total,,621114.0
1333,2008,2,RN,total,,346277.0
1334,2008,2,PB,total,,299397.0
1335,2008,2,PE,total,,797931.0
1336,2008,2,AL,total,,330540.0
1337,2008,2,SE,total,,238929.0
1338,2008,2,BA,total,,1659685.0
1339,2008,2,MG,total,,3648135.0
1340,2008,2,ES,total,,693553.0
1341,2008,2,RJ,total,,2835148.0
1342,2008,2,SP,total,,9911891.0
1343,2008,2,PR,total,,1941214.0
1344,2008,2,SC,total,,1528402.0
1345,2008,2,RS,total,,2219931.0
1346,2008,2,MS,total,,295967.0
1347,2008,2,MT,total,,389138.0
1348,2008,2,GO,total,,754858.0
1349,2008,2,DF,total,,391638.0
1350,2008,3,RO,total,,134855.0
1351,2008,3,AC,total,,45097.0
1352,2008,3,AM,total,,339761.0
1353,2008,3,RR,total,,36752.0
1354,2008,3,PA,total,,1209720.0
1355,2008,3,AP,total,,49889.0
1356,2008,3,TO,total,,84432.0
1357,2008,3,MA,total,,897788.86
1358,2008,3,PI,total,,140331.0
1359,2008,3,CE,total,,610662.0
1360,2008,3,RN,total,,344927.0
1361,2008,3,PB,total,,297464.0
1362,2008,3,PE,total,,826423.0
1363,2008,3,AL,total,,339146.0
1364,2008,3,SE,total,,246965.0
1365,2008,3,BA,total,,1662199.0
1366,2008,3,MG,total,,3973471.0
1367,2008,3,ES,total,,712044.0
1368,2008,3,RJ,total,,2930457.0
1369,2008,3,SP,total,,9677959.0
1370,2008,3,PR,total,,2012508.0
1371,2008,3,SC,total,,1534687.0
1372,2008,3,RS,total,,2176639.0
1373,2008,3,MS,total,,304564.0
1374,2008,3,MT,total,,419658.0
1375,2008,3,GO,total,,732629.0
1376,2008,3,DF,total,,377687.0
1377,2008,4,RO,total,,138913.0
1378,2008,4,AC,total,,46184.0
1379,2008,4,AM,total,,341144.0
1380,2008,4,RR,total,,37186.0
1381,2008,4,PA,total,,1185964.0
1382,2008,4,AP,total,,51074.0
1383,2008,4,TO,total,,88434.0
1384,2008,4,MA,total,,865475.29
1385,2008,4,PI,total,,135496.0
1386,2008,4,CE,total,,581639.0
1387,2008,4,RN,total,,325614.0
1388,2008,4,PB,total,,296192.0
1389,2008,4,PE,total,,792763.0
1390,2008,4,AL,total,,328117.0
1391,2008,4,SE,total,,248215.0
1392,2008,4,BA,total,,1693110.0
1393,2008,4,MG,total,,3852696.0
1394,2008,4,ES,total,,712944.0
1395,2008,4,RJ,total,,2908052.0
1396,2008,4,SP,total,,9811222.0
1397,2008,4,PR,total,,2013054.0
1398,2008,4,SC,total,,1491938.0
1399,2008,4,RS,total,,2099352.0
1400,2008,4,MS,total,,304043.0
1401,2008,4,MT,total,,420074.0
1402,2008,4,GO,total,,773211.0
1403,2008,4,DF,total,,410550.0
1404,2008,5,RO,total,,141117.0
1405,2008,5,AC,total,,45889.0
1406,2008,5,AM,total,,361100.0
1407,2008,5,RR,total,,37758.0
1408,2008,5,PA,total,,1204944.0
1409,2008,5,AP,total,,49667.0
1410,2008,5,TO,total,,92559.0
1411,2008,5,MA,total,,900150.39
1412,2008,5,PI,total,,142946.0
1413,2008,5,CE,total,,601608.0
1414,2008,5,RN,total,,323292.0
1415,2008,5,PB,total,,299701.0
1416,2008,5,PE,total,,814884.0
1417,2008,5,AL,total,,322019.0
1418,2008,5,SE,total,,240444.0
1419,2008,5,BA,total,,1791863.0
1420,2008,5,MG,total,,4100530.0
1421,2008,5,ES,total,,749627.0
1422,2008,5,RJ,total,,2860706.0
1423,2008,5,SP,total,,9866399.0
1424,2008,5,PR,total,,1903886.0
1425,2008,5,SC,total,,1470604.0
1426,2008,5,RS,total,,2007848.0
1427,2008,5,MS,total,,298123.0
1428,2008,5,MT,total,,409064.0
1429,2008,5,GO,total,,852742.0
1430,2008,5,DF,total,,410493.0
1431,2008,6,RO,total,,140705.0
1432,2008,6,AC,total,,45104.0
1433,2008,6,AM,total,,359481.0
1434,2008,6,RR,total,,35306.0
1435,2008,6,PA,total,,1247513.0
1436,2008,6,AP,total,,56602.0
1437,2008,6,TO,total,,96232.0
1438,2008,6,MA,total,,893574.79
1439,2008,6,PI,total,,148286.0
1440,2008,6,CE,total,,602625.0
1441,2008,6,RN,total,,314179.0
1442,2008,6,PB,total,,293089.0
1443,2008,6,PE,total,,777357.0
